# Constructed from biom file
#OTU ID	Dwarf	Tidal	taxonomy
bcab02ff386fc785d9c115730ccbcf49	32.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
2a117cd67120993738f3cc342ab10a6a	32.0	0.0	D_0__Bacteria; D_1__Latescibacteria; D_2__Latescibacteria; D_3__Latescibacterales; D_4__Latescibacteraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
21f7bd001db3bf5d9d8a1192dc024f6b	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Nannocystaceae
06672019b1412c03577bcf7aac58de1b	32.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Ardenticatenales; D_4__uncultured
b04e7d94974b2285830730645ce2dee5	32.0	0.0	D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__Sediminispirochaeta; D_6__uncultured organism
dd8a27dec8f8002eeffd475c8aa2cead	32.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Rhodothermia; D_3__Balneolales; D_4__Balneolaceae; D_5__uncultured; D_6__uncultured Bacteroidetes bacterium
3b4d84aeb0b85c6b73ca60794db6a5ca	32.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__Marivirga
0adde7cff6c81560332f0e1aec08c0e2	32.0	0.0	D_0__Bacteria; D_1__Latescibacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
4e83ceed33e579c7c3c60ce16e66187f	32.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
bd1a2c9c41ba1f86e0700104dfc97fa7	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Saccharospirillaceae; D_5__Saccharospirillum
10f05898f3b4f6aa431453c5808db71e	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Sandaracinaceae; D_5__Sandaracinus
b665e283980e82672b0168142c5ed0b4	32.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Caldilineales; D_4__Caldilineaceae; D_5__uncultured; D_6__uncultured bacterium
56f0d667bac94275931703adf0dd7663	25.0	7.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Hyphomicrobiaceae
0d34e5edcbc900015b11e65dad63d6a1	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Nannocystaceae; D_5__Nannocystis
4773a28cdabe1d593905e656f8998dcc	20.0	12.0	D_0__Bacteria; D_1__Calditrichaeota; D_2__Calditrichia; D_3__Calditrichales; D_4__Calditrichaceae
e572c09b487eaaa202317e92f65c0d99	32.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031
4277edcfa49f4b7563748d5a45c06347	32.0	0.0	D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__Sediminispirochaeta; D_6__uncultured organism
69d69c7142f868c4b5e73963854a7d34	23.0	9.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
e700ab4c75a716192f4c2c41c3bae514	32.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Ardenticatenales; D_4__uncultured
7f474cc91d9e8f25c955127d5ee469d2	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Nitrosococcales; D_4__Nitrosococcaceae
297c33c0d144d5573fa43b5c70a81a93	29.0	3.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__uncultured
11bdde77ae39ae0caccc21d4e14966dd	32.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031
09be750aaa086d3da171f812385db227	32.0	0.0	D_0__Bacteria
8e33cae44653817391ae5c7157ba9560	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Nannocystaceae; D_5__Nannocystis
488307d8b9e61047be82a2b7ccbcf170	32.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Rhodothermia; D_3__Balneolales; D_4__Balneolaceae; D_5__Gracilimonas
e8a5522d9dade3a60974e567d476b9da	32.0	0.0	D_0__Archaea; D_1__Crenarchaeota; D_2__Bathyarchaeia; D_3__uncultured archaeon; D_4__uncultured archaeon; D_5__uncultured archaeon; D_6__uncultured archaeon
e87149ec16069689afd4be3ef84aa7d7	32.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__C86; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
158613c4d110fdeb3cbe58db5a30837f	12.0	20.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B)
d6e2a61b5a0e7f93b4649352e761cde6	32.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
e68eef7df716f75b655bccdb922c915d	23.0	9.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__uncultured; D_6__uncultured bacterium
13f4d6c9b6aa22d761219ff07b978296	32.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured; D_6__uncultured organism
f50f3ff4ca6682abd8abdfe107d95cb0	32.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10; D_6__uncultured bacterium
a998b781039c695cba86bd415fd60aa7	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Magnetospiraceae; D_5__uncultured
3ff47155b8143e45907d52bdcf7fd0e1	21.0	11.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22
788d03dc29945a41afb9ace5c139788e	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
f0a8ac952176b660f9fdb5456c603322	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodovibrionales; D_4__Kiloniellaceae; D_5__uncultured; D_6__uncultured bacterium
ab721baf848351c35bd3cbe4b1d233fc	9.0	23.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Nitrosococcales; D_4__Nitrosococcaceae
2296b667953fdcba87241e4265ad24e0	10.0	22.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidetes BD2-2; D_5__uncultured bacterium; D_6__uncultured bacterium
4722a6fb60c7efea99299e1d7b3fccd1	7.0	25.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__PAUC26f
9e22023852d1a42292d43316aac15f25	32.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Ardenticatenales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
c0ed988951c427d8e27230465d10099e	14.0	18.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031
859e8176c9e5c3b73d23231502af5506	13.0	19.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pirellula; D_6__uncultured bacterium
41ea3b8b422f8a200900f1b3ee45229e	32.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10
9516464abd0b33556061e3b16dcdad28	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae; D_5__SEEP-SRB1
4233971b10b075ddfe0544bb3e6aacd7	32.0	0.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__BD2-11 terrestrial group; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
12e2f09aa1bdcd0e1d8628751b2a652c	22.0	10.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
3d24e401c07be7af65d19ef10c3f4047	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__MBNT15
b78b5876307f8b3d7c342219186ddcd6	12.0	20.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhodomicrobiaceae; D_5__Rhodomicrobium
67859b981f0e24495ea07fb96a912f9d	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Legionellales; D_4__Legionellaceae; D_5__Legionella
00f0ea1f7a7209cfcaebece1cf9706db	32.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
520a18975a4e234a12ce84f8e39d0e11	32.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
7a84681775162d301d2a5caa3d502c04	32.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae
3a96ce593ac2d739729f1dc64dd4455c	32.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 9; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
93d2b354d1249e45ea0fba7b4a5e80df	18.0	14.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031
8f5330b68123c1f7f310e6315ebff35f	15.0	17.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
540263e37b80b04dc819dc7e379343cd	0.0	32.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria
a1c2872987bfbb462c76e6c00bf34fa7	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales
0f619e8c45e2270cb3cabfe8048aed2a	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__KI89A clade; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
93b75ac2e5e42f3a06514eb8f68f2f4e	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Arenicellales; D_4__Arenicellaceae; D_5__Candidatus Thiosymbion
02d5872f2bf0659f159e9611bbd71fa2	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
b0d11504100ee8c5110c8c52cce79a53	0.0	32.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
6ed719497d3031c546e2f0aa3a213ec3	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__KI89A clade; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
7ca61b86370bbf1ea2b785fecf9d9847	0.0	32.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Thermodesulfovibrionia; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
f5da81bc57c4fc80648c5615550aaab3	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophaceae; D_5__uncultured; D_6__uncultured bacterium
14f20504d8d58b2c5b82cbf6a68e1b6d	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Coxiellales; D_4__Coxiellaceae; D_5__Coxiella; D_6__uncultured bacterium
ccd317d9e347187c70ec8d780bfc31cb	0.0	32.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Blastopirellula
8df1e699e05e2031a2273f2a81bc3f8a	0.0	32.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__A4b; D_5__uncultured organism; D_6__uncultured organism
5783b6cd3db38ff846a9387881b4e656	0.0	32.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
2baf10eb9b09fc5f80f48539525c17b5	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__Aquicella; D_6__uncultured bacterium
da6634201f8c82079665e93550735a0a	0.0	32.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 21; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
2e247dce316530d5e828efa9eaf86a88	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__Aquicella; D_6__uncultured bacterium
c7d3b6eed4d7a21ac62b6f5960c39d48	0.0	32.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__A4b
c866baba33a26df18a110dd9d141c502	0.0	32.0	D_0__Archaea; D_1__Asgardaeota; D_2__Lokiarchaeia; D_3__uncultured archaeon; D_4__uncultured archaeon; D_5__uncultured archaeon; D_6__uncultured archaeon
691fa581711171ef3a8ce98142b6c134	0.0	32.0	D_0__Bacteria; D_1__Hydrogenedentes; D_2__Hydrogenedentia; D_3__Hydrogenedentiales; D_4__Hydrogenedensaceae
71188834622995ac0c5f476068f5ad0a	0.0	32.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__Ignavibacteriales; D_4__PHOS-HE36; D_5__uncultured bacterium; D_6__uncultured bacterium
bc04b9ff5d92909efaee9dfa19a6b419	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
dc13eab431dfda7db8f4253c2d26e97b	0.0	32.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
6d3412f2cd404c38720d0148e532b926	0.0	32.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 21; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
eed6850c9f0dc0db67cb8fff83c57470	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__Desulfatiglans; D_6__uncultured bacterium
43b0efb2b17ee50e516850d136f538ac	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfuromonadales
6937f440900239a4736c240fe9c9618e	0.0	32.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22
953aeeaf1690eefccb0bf14384814dfc	0.0	32.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__PAUC26f
b469a7ec30558004aac582a83230e835	0.0	32.0	D_0__Bacteria; D_1__Kiritimatiellaeota; D_2__Kiritimatiellae; D_3__Kiritimatiellales; D_4__Kiritimatiellaceae; D_5__R76-B128; D_6__uncultured bacterium
5307958c68eeb13624a3e7241caa08d5	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophobacteraceae; D_5__uncultured; D_6__uncultured bacterium
ff9b9a64a8db754ab17a279249d3b479	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
120fd878fe620dc6132a53dabff7f165	0.0	32.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 26; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
14c292b0a1d83cd5b5f92e76afd0931f	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Steroidobacterales; D_4__Woeseiaceae; D_5__Woeseia
62ce2935772e4e47c3101bd68a250f7e	0.0	32.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__PAUC43f marine benthic group; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
4f5463f1857d16ca1d4f56e4a21a87f9	0.0	32.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__BD2-11 terrestrial group; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
451077e6a6e223d87ee7d6e6c9ecc248	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__uncultured; D_6__uncultured bacterium
928ada067d1823efcb1effbe83839a52	0.0	32.0	D_0__Archaea; D_1__Crenarchaeota; D_2__Bathyarchaeia; D_3__uncultured archaeon; D_4__uncultured archaeon; D_5__uncultured archaeon; D_6__uncultured archaeon
313f3bf6839d0543fd1fe0e2eafc2efa	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__KI89A clade; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
5b4c3ea3afed7a3f3476da5269c12227	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae; D_5__uncultured
397e706a75177d4d5e9a7612ca633c33	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophobacteraceae; D_5__uncultured; D_6__uncultured bacterium
82e5792baf9167a6c91208c415b7c835	0.0	32.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10; D_6__uncultured bacterium
60fbcc84f824c98a3c9099afe872a82b	0.0	32.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Ardenticatenales; D_4__uncultured
0e521ed8581410ef2398a1b1ab5b35b9	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae; D_5__uncultured; D_6__uncultured bacterium
5d19410d10170ac21dc20c30956ecf38	0.0	32.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 18
821d2062ff4004b710c385346b92a1b3	0.0	32.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae; D_5__SEEP-SRB1
255a0237e99a0ea31f8c63e944f315c2	31.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190
08acc5b5a1216fc225632a65cc6de59a	31.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Gramella
8361eafd002642b448ab51dbb00bb396	31.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae
cb2a5a3da99293aa5c9d8cdd9b49e89a	31.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 9; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
752de17e31f1b03421a7775560fe1fda	31.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Ardenticatenales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
97c5518db9884f4474b09de71928e8dc	31.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Aquimarina
b5da7f3bf5b522473eb85cc815cd6b40	31.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Nitrococcales; D_4__Nitrococcaceae
07ad3e7d842b96c3a0b4f67dd601b9d4	31.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade
82a48f3e43c83dd4a931c69e830e58f2	31.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
dd4cddac4ff8e07f3c60ba16ebcb9722	31.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae
60abd973d715d2fb95ca9f888d62a4e0	31.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__Urania-1B-19 marine sediment group; D_6__uncultured bacterium
2c2ed939d9e359ec2627ad157f215e53	31.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Haliangiaceae; D_5__Haliangium; D_6__uncultured bacterium
d49f04c66f309e55cde7afad0d2d6db8	31.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidetes BD2-2
3e3ce94c8d3feae6d781187afe52521d	31.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
69f3326765e250134026fa3349833c1b	31.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Porticoccaceae; D_5__C1-B045
4e9b42228a7b5483255a44fe2c99c3de	31.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__A4b
99e1e5789784bfa6cbef18834e947837	31.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__A4b; D_5__uncultured bacterium; D_6__uncultured bacterium
ae3d251b1cdd639a205cf92a9c088e96	31.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
d11a8b849ff67dcf64842c61e7d472c6	24.0	7.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Cellvibrionaceae
ad463c6f69aee050b0fa4c72fe5c2913	31.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Tistrellales; D_4__Geminicoccaceae; D_5__uncultured; D_6__uncultured bacterium
bac71d5855b27d0515cc940918f7d3b1	31.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Rhodothermia; D_3__Rhodothermales; D_4__Rhodothermaceae; D_5__uncultured
3b880334feb491dce60e349845de0ded	31.0	0.0	D_0__Bacteria; D_1__Deinococcus-Thermus; D_2__Deinococci; D_3__Deinococcales; D_4__Trueperaceae; D_5__Truepera; D_6__uncultured bacterium
96b5384da987106ab468ada85a2541d4	31.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__bacteriap25
927e4de3c385fe66d0f54d1a6f35ac95	31.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Ardenticatenales; D_4__uncultured
04d1dd0344db10357d14b31a03f80fea	31.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
316ab83f5bcbfdea39361f39d837be57	31.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
a3804b7bb36816fbfac8ecf537be488b	20.0	11.0	D_0__Bacteria; D_1__Latescibacteria; D_2__Latescibacteria; D_3__Latescibacterales; D_4__Latescibacteraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
2a2ff8de9f0f5faa0d082cffa9b78394	31.0	0.0	D_0__Bacteria; D_1__Proteobacteria
4f80f3c6a9e05e2f7c69430778ad7e15	31.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__A4b
5664338db14add0ce922ff93b05fb71f	21.0	10.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10
16740c61be134e7cba44d030c9919170	31.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Erythrobacter
e0b25bcf7c60fb2542cd200512a7010d	31.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10
891edf74872a6f35a9ede7d0cd19c8b3	31.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__vadinHA49; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
3a3e2e999f2ec22c1c0602fc0f16b894	31.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__KI89A clade; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
15acf2943ce7f67c0f5450279b2d00a3	31.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidetes BD2-2
4589641e8fc443449b507319b3807247	11.0	20.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured
6710c14ae56054854e7a1be8374842c4	31.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Caldilineales; D_4__Caldilineaceae; D_5__uncultured; D_6__uncultured bacterium
